"category_id","category_name"
65175,South Africa (until 1961)
183327,Cake Dummies
50807,Equipment Bags
45258,Wallets
258684,Disposable Napkins
11522,Corsets & Bustiers
73209,"Malaya, Straits Settlements"
47356,Women
257996,Beans & Pulses
32866,Food Grinders & Blenders
261742,Table Runners
259167,Floor Transitions
98468,World & Celestial Globes
56605,Chargers
163052,Creamers & Sugar Bowls
178097,Category 10
2662,Other Vintage Robot Toys
261738,Napkins
258723,Table Skirting
165866,Mexico
48760,Wholesale Lots
118861,"Pathway Stones, Pebbles & Resin"
164063,Morrissey
131486,CPU Fans & Heat Sinks
10883,Other Elephant Collectibles
180002,"Storage Bottles, Drums & Pails"
183147,Other Leather Treatments
182057,Socks
31412,Hair Color
79850,Stun Guns
177898,Tactical Gloves
262315,Scenery & Trees
60096,Display Food
165612,Newspapers
156380,Reenactment & Reproductions
261762,Accessories
179354,"Collections, Lots"
158777,Figurines
14034,US: Florida
65530,Drum Trucks & Hand Trucks
85984,Incubus
183261,Rings
165673,Prayer Wheels
158681,Basket Beanies
97185,Forklifts & Telehandlers
39730,Hammers
183757,Sweeper Brooms
182068,Watch Bands
183394,String Lights
70956,Fractionals
159908,Security Signs & Decals
85857,Slides
181742,Linear Encoders
170599,Other Printer & Scanner Accs
47258,Paintball
13637,Schnauzer
116099,"County, State History"
865,Other Coffee & Tea Ads
553,Art Sculptures
47325,Golf Club Heads
29792,Audiobooks
37988,Tea/Coffee Pots & Sets
177762,Ring Pillows & Flower Baskets
185193,Electronic Apex Locators
10905,Swizzle/Stir Sticks
13848,Theme Park Souvenirs
28151,Other Macramé
103981,Posters & Prints
20926,"Births, Marriages, Deaths"
182002,Temperature Calibrators
73226,Samoa (until 1962)
1393,Jewelry
104715,Other Rock & Pop Artists D
50346,Jewelry
21517,Video Monitors
260158,Shears & Snips
259202,Masking Tape & Painter's Tape
183322,Sideboards & Buffets
258296,Die Cutting Machines
65201,Pets & Farm Animals
82228,Formula Coupons
56969,Handheld Sanders
104992,Apparel
108722,Rap & Hip Hop
181348,Baseball Shirts & Jerseys
165268,Other Reptile Collectibles
177814,Electric Bicycle Components
184004,Compression Fittings
67910,Collections & Bulk Lots
10908,Cards
52503,Hunting Bags & Packs
51030,"Stuffed Animals, Beanbag Plush"
183842,Eyewash Stations
182977,Renaissance
261946,Display Cases & Stands
175679,TV Tuner/Video Capture Devices
259073,"Transmission, Drivetrain & Axles"
51919,Swimwear
71009,Vests
168058,Media Streamers
260930,Umbrella Lights
185124,HVAC Ducting & Duct Hoses
182916,"Gas Regulators, Valves & Accessories"
60332,"1960-69"
117027,Baby Locks & Latches
171754,Milk Frothers
163132,Other Reenactment & Theater
168059,Power Supply Testers
184155,Furniture & Appliance Dollies
184329,Walk-Behind Extractors
181327,Bat Racks
183457,CCG Sealed Decks & Kits
258351,Machine Tool Adapters
37970,Model Ships
116743,Clothes Hangers
260465,Boiler Expansion Tanks
260286,Change Gears
260973,Tracksuits & Sets
175630,Shirts
258706,"Cups, Mugs & Saucers"
178098,Category 11
104973,Apparel
258183,"End Mills Accessories, Extensions & Storage"
19617,Plants & Seedlings
165643,Pelikan
121627,Teethers
108749,Other Jazz Memorabilia
104416,Other Repro Movie Autographs
90895,Northern Rhodesia (until 1964)
177801,Backyard Poultry Supplies
165213,Phonographs
68004,Andorra
166668,Other Fuel & Energy
180947,Sanitary Napkins
181907,Sensor ICs
2319,Pre-1940
81970,Replacement Bulbs & Lamps
164072,Pussycat Dolls
1333,Seed & Feed Companies
23830,Wheels
182021,Heat Sink Fan Assemblies
259141,Other
13568,Sunbeam
96991,Memory Cards
55424,Tigger
39667,Lights
179383,Grenada (1974-Now)
118985,Electric Guitars
258612,Drawer Warmers
38583,Video Game Merchandise
178965,Women's Razor Blades
72875,Lancets
21227,Women's Skates
158432,Uniforms
68096,Famous People
261049,Bags & Cases
1440,Scrapbooks
165876,Other Travel Memorabilia
13602,Banks
19074,"1970-Now"
72567,Balls
57990,Casual Button-Down Shirts
33772,Stickers & Decals
165726,Tools & Supplies
60356,"1980-89"
11670,Rosaries
183266,Cutting Mats & Boards
159154,Footwear
156812,Yard Décor
13847,Paper
58509,Belgium
124607,Compressed Air Tanks
168121,CDs & Booklets
182028,Children's Hats
32772,US: Mixed State Lots
35985,Decorative Glass/Crystal
25927,Measuring Tools
160824,Bear Figurines & Miniatures
179691,Casket Parts & Accessories
258542,Underbar Glass Racks & Drainboards
183888,Other Cleaning Supplies
179793,Knives
130149,Sanding Paper
185218,Lab Scales & Beam Balances
178116,Category 3
3376,"Collections, Lots"
258261,Burn-in Equipment Components
43616,Gloves & Pads
65158,FDCs
159452,Seed Starting Pots & Trays
156507,Mixed Lots
116380,Strollers
104216,Breakers & Demolition Hammers
892,Jars
99961,Price & Buyers' Guides
29582,Exfoliators & Scrubs
75188,Cue Tips
260746,Face Masks
3668,Other Computer Cables
138995,Serving Carts
260933,Heater Covers
179791,Other Combat Sport Training
177897,Tactical Footwear
165818,Kansas
58296,Burn-in Equipment
70991,Pouches
131199,Belt Conveyors
10794,Maxwell House
13649,Sharks
42323,Laptop Port Expansion Cards
106315,Shaving & Grooming Kits & Sets
156623,Contemporary Manufacture
259226,Roof Flashing
532,Other Ancient Coins
178980,Manual Edgers
145826,Brazil
180945,Menstrual Cups
10799,Canadian Club
35844,Banks
10933,Elks
35788,Cups & Mugs
11883,Restaurant Tables
31825,Dies
183615,Category 5.18
30093,Tripods & Monopods
181156,Mellophones
179384,Jamaica (1962-Now)
108748,Posters
88741,Cemetery Plots
4941,Other European Coins
20761,Clamps & Vises
178992,"Nutrients, Supplements & pH Control"
182928,Metal Sheets & Flat Stock
260827,Magnetic & Reed Switches
156411,France
259667,Seals & O-Rings
94830,Car Keys & Transponders
180000,Underwater Cameras
183361,Vests
13741,Other Mexican Collectibles
1371,"Animation Art, Cels"
139774,Naval
104718,Concert Memorabilia
74707,Non-Native American Crafts
2500,Track
104043,"Pulleys, Block & Tackle"
156545,Empty Ink Cartridges
163986,Bad Company
262397,Money Boxes
185202,Lab Jacks/Lifting Platforms
32882,Coffee Grinders
90640,Norway
57108,Grease Traps
262362,Decanters
184373,Parachutes
46741,Vinyl & Sign Film
258280,Pick and Place/SMT Machines
77305,Scales
159034,Gloves
434,Other Kiss Memorabilia
185195,Environmental Test Chambers
36105,Balls
86002,Bush
155202,Unisex Kids' Shoes
105027,Rancid
108764,Other R&B & Soul Memorabilia
260383,Tables
75234,Camping Hatchets & Axes
73572,Watches
834,Mobil
185135,Disconnectors & Load Switches
158781,Uglydolls
175787,Jumpsuits & Playsuits
74709,Buttons
258474,Bar Towels
185270,Other Medical/Lab Equipment Lamps & Bulbs
173685,Other Medieval Coins
168120,Cards & Papers
261836,Other Cheerleading
257966,Ketchup & Brown Sauces
181680,IEC & NEMA Contactors
258747,Snow Cone & Ice Shaving Machines
20277,US: Massachusetts
13968,Russia
167862,Pool & Spa Lights
36178,Spinning Reels
260108,HVAC & Refrigeration Cartridge Heaters
123804,Yemen
165464,Feng Shui
178989,Grow Light Kits
155250,"Sari, Saree"
46413,Welding & Soldering Tools
260951,Mechanical Repellents & Deterrents
11848,Women's Fragrances
168123,Ties
261332,Sealed Trading Card Boxes
64069,NAS Disk Arrays
139796,Military & War
3383,Dollars
104025,"Paper Items, Manuals"
102383,Wrapping Paper
261879,Practice Aids
57081,Rotisserie Ovens
37849,Parakeets & Budgerigars
175655,Shorts
260219,Other Power & Air Tool Accessories
38025,"Holiday, Seasonal"
46772,Other Wholesale Tools
67759,"Prints, Posters & Paintings"
43448,Memory Card Readers & Adapters
1351,Liquor
165935,Other Hockey Skates
260621,Kitchen Cabinet Drawer Boxes
64488,Magazines
44992,Patch Panels
73422,Pucks
184374,Complete Para & Hang Gliders
180912,Bassinets
183149,Instruction Books & Media
123417,Chargers & Cradles
171584,Welding Helmet & Goggle Lenses
723,Character
168824,Groceries & Supermarket Miniatures
152934,Contemporary Manufacture
179829,Pants
182155,Care & Cleaning
182030,Jumpsuits & Rompers
42905,Other Fasteners & Hardware
184061,Mass Flow Controllers
875,Government
53187,Cappuccino & Espresso Machines
259253,Crown Molding
172016,Body
10780,Studebaker
116998,Manuals & Brochures
43307,Manuals & Guides
262341,Complete Sticker Collections
854,Other Pepsi Advertisements
58319,Switch Modules
115,Other Vintage Sewing Buttons
184126,Stack Valves
164050,Modest Mouse
259487,Electrical Boxes
257818,Disposable Face Masks
102505,Crystals
150056,Necklace Bases
721,Cast Iron
57741,Weaving Looms
155296,Slabs
63057,Collars
158955,Sets
163981,Black Rebel Motorcycle Club
260884,Pipe Insulation
27173,Other Hotel & Motel Ads
66827,Red Dot & Laser
79763,Gloves & Blockers
150133,Ready-Made Molds
258615,Heat Lamps & Strip Warmers
184316,Handheld Vacuums
181353,Women's
66783,Harnesses
61633,DVD+R Disks
103924,Robins
183114,Screen Printing Frames
261627,Posters & Prints
164792,"Unspecified, Unknown Date"
39712,Vermont
35288,Bulgaria
36005,Accessories
185259,Dental Handpiece Cartridges & Rotors
183783,Bait & Lure Insect Traps
30118,Fertility & Ovulation Testing
180988,"Post Bases, Supports & Spikes"
262401,Planters
260370,Golf Simulators
71394,Stepper Controls & Drives
185039,Other Coffee
258606,Steam Equipment Parts & Accessories
261724,Pillow Shams
261022,Pond & Fountain Fittings & Pump Parts
165780,Motorcycle Gear
152362,Belly Dancing
4717,Books
131495,Fan Grills & Filters
180270,Formula 1 Cars
55804,"Concrete Stamps, Forms & Mats"
185068,Smart Home Hubs
27261,Bats
165841,Rhode Island
162985,Paintings
100245,Brake Levers
53262,Cards
159895,Fireplace & Stove Replacement Parts
259845,Pump Parts
715,Artifacts
65205,Reptiles & Amphibians
168088,Other Vintage A/V Parts & Accs
55808,Total Stations & Accessories
73959,Bipods & Monopods
77696,Other Horse Care & Grooming
158929,Mat Carriers & Bags
109739,Other Packing Tapes & Straps
37946,Masks
260241,Workshop Equipment Accessories
125010,Drywall Panels
179014,Baritones
261621,Other Decorative Weapons
41676,Other Formats
98452,Central America/Caribbean Maps
20169,Bottle Caps
14954,Laser Pointers
32874,Shower Curtain Hooks
3129,Other Project Kits
88668,Light Meters
35975,Photographs
260840,Wire & Cable Staples
83920,Machine Bobbins & Thread
29973,Film Backs & Holders
109614,Strobe & Beacon Lights
184107,Discharge Hoses
14295,Laptop Batteries
1223,Other Autographed PGA Items
29993,Processing & Finishing Equip
259044,Brooms & Sweepers
115750,Desks
74953,Laptop Modem Cards
185053,IP & Smart Security Camera Systems
185013,Electric Steamers
183892,Parking Lot Signs & Stencils
29451,Fans
261693,Other Kitchen Storage
263083,Collectible Figures Pieces & Parts
20431,Window Treatments
171177,Price Guides & Publications
43420,Can Openers (Manual)
261732,Handkerchiefs
181262,Balalaikas
25430,US: Nebraska
11654,Toasters
103999,Books
158746,Kitchens
102365,N-P
73224,St Lucia (1814-1979)
178138,Category 25
15911,Pharmaceutical
72600,Jodhpurs & Breeches
153915,Other Needle Felting
259212,Filters & Screens
179391,Other Caribbean Stamps
149047,Training Dummies
85259,Horse Leg Wraps
164802,Campground & RV Parks
178111,Category 24
4948,Contemporary (1970-Now)
42335,Cables & Housing
175774,Sweaters
185175,Titrators
67705,Jewelry Pouches
165549,Tokens & Masonic Coins
21211,Cue Cases
260549,Security Bars & Grills
152939,Diecast
259344,Cleaning Brushes
22701,Other Hunting Holsters & Belts
183989,Compressed Air Dryers
14032,US: California
257919,"Shelving Clips, Brackets & Label Holders"
184518,Laparoscopic Instruments
88885,Coin Purses
73483,Watches
66824,Multi-Tools
156498,"Hotels, Motels"
262054,Music NFTs
261987,Bracelets & Charms
87089,Accessories
184268,Extension Handles & Poles
29445,Figures & Statues
95096,Wristbands
260671,Other Winter Sports Tech
162187,Bhutan
117391,Birth Announcements & Cards
183799,Pest Control Fogger Machines
66826,Sharpening Tools & Accessories
166572,Card Tables & Tabletops
177505,Stand Up Paddles
259683,Tracks
47278,Martingales & Breastplates
404,Other Boy Scout Collectibles
32996,Clippings
95164,"Whistles, Bells & Horns"
11554,Jeans
73112,Pattern Guns & Hoppers
20270,Non-Video Arcade Machines
184322,Vacuum Cleaner Hoses
261254,Headboards & Footboards
182927,Metal & Alloy Round Tubes
183890,Mounting Hardware
165303,Other Small Pet Collectibles
258006,"Tinned, Jarred & Packaged Meats"
178159,Category 20
181762,Roller Chains
53147,Alarm Control Panels & Keypads
183136,Leather Cutting Tools
181276,Kavals
164131,Postcards
163057,Washing Machines
79791,Cornhole Bag Toss
7286,Crystals & Oscillators
80963,Pants
259672,Stabilizer Jacks
181159,Bugles
182200,"Transmission, Clutches & Gears"
53593,Figures & Dolls
262011,Jewelry Sets
102488,"Bikes, Scooters"
175703,Other Ent. Clients & Terminals
260985,Activewear Tops
179972,Other Fishing Line & Leaders
3464,Pre-1930
184152,Shelf Trucks & Utility Carts
164017,Faith No More
79720,Sunglasses
260224,Staplers
257998,Noodles
71268,Hedge Trimmers
258118,Sanding Pads
175636,Hair Extensions
35289,Denmark & Faroe Islands
257827,Cuvettes
41102,Kennedy (1964-Now)
3490,Ireland
147285,Baby Shoes
35862,Stickers & Decals
165692,Scarves & Headwear
259176,Garage Door Screens
57099,Commercial Can Openers & Can Crushers
183847,Heat Detectors
129609,Sponges & Scourers
11795,Ink & Pads
18835,"Ads, Flyers"
261690,Lids
13904,Space Shuttles
165825,Minnesota
45246,Sunglasses
149951,Colombia
181407,Portable Water Filters
162223,Malawi
47130,Other Custom Clothing Services
258134,Fiber Discs
179276,Tattoo Needles
60319,Color
62122,Rifle
80216,Other Ent. Networking Racks
261992,Jewelry Sets
35963,Cunard
73425,Key Chains
103926,Pillows & Throws
13613,Advertising-Print
35636,Oliver
20188,Trucks & Cars
66879,Balers
62166,Squash
70985,Masks
185047,Smart Lighting Kits & Hubs
156284,Non-Casino Chips
102514,Jewelry
165600,Flags & Banners
168823,Pretend Shops
3871,Daimler & Mercedes
152355,Outfits
70996,"Playboy, Pinups"
148495,Beer
35662,Tins
125475,Victorian & Edwardian
116407,Inflatable & Kid Pools
170051,Electrical
110634,Anklets
183955,Humidifier & Dehumidifier Units
177819,Headsets
183775,Soap Applicator Attachments
108739,Novelties
158743,Kid Tough
73189,Bechuanaland (until 1966)
179963,Live Bait
122828,Nail & Staple Guns
18924,Golf Balls
27952,Hydration Packs
179800,Foam Rollers
126403,Cleaning Concentrates & Liquids
258597,Tilt Skillets/Braising Pans
66797,Heat Guns
260081,R-401a
257891,Plug Valves
260751,Sex Dolls & Masturbators
85976,"Costello, Elvis"
3413,Colonial Currency
7921,"Collections, Lots"
58133,Other Kitesurfing
104022,Stickers & Decals
63807,Wal-Mart
102551,Judaica
61586,Horse
105515,Tuxedos & Formal Suits
156524,Complete Bicycles
261707,Handheld Mixers
1048,Other Equestrian
184178,Strip Doors
159719,Children's Fragrances
56966,Right Angle Drills
3480,Mint
25264,Cup Grinding Wheels
182151,Contemporary
49021,Celebrity Bears
141249,Speaker Building Components
175686,Fusers
260273,Air Bearings
92151,Inks & Coatings
145831,Ecuador
206,Football-NFL
20853,Gloves
159094,Hats & Headwear
183269,Thread Snips
13980,Other WWII Original Items
45986,Tanks & Military Vehicles
22653,CD & Video Racks
30506,Air Compressors
2552,Other Card Games & Poker
387,Bear Clothing & Accessories
163879,Current Releases
165753,SS Normandie
175633,Bridesmaid Dresses
35945,US: Hawaii
21103,Pancakes & Syrup
85990,Pantera
258512,Coffee Warming Stations
261622,Incense Burners
168751,Breast Milk Storage
66985,Conduit Benders
32810,Power & Speaker Wire
25433,Southwest
50937,Chef Coats & Jackets
150052,Jewelry Crimps & Cord Ends
4134,Employee Timetables
25317,Laminating Machines
182050,Camisoles
165971,Clone Wars
258673,Refrigerator & Freezer Parts & Accessories
97123,Scissor & Boom Lifts
14033,US: Colorado
116383,Agility Training
50347,Shirts
177757,Fresh Cut Flower Bouquets
25390,Cold Beverage & Soda Machines
116677,Latch Hooking Patterns
261263,Hall Trees & Stands
178158,Category 19
43217,Armor & Shields
134295,Candle Wax
262017,"Jewelry Boxes, Organizers & Packaging"
183437,Card Sleeves & Bags
164891,Pre-1940
179368,Sierra Leone (1961-Now)
48708,Power Supplies
185199,Intraoral Cameras
149987,Marine & Aircraft Radios
79676,Pool Liners
53159,Tops
